val_rmse_mean,val_rmse_std,val_mae_mean,val_mae_std,test_rmse_mean,test_rmse_ci_low,test_rmse_ci_high,test_mae_mean,test_mae_ci_low,test_mae_ci_high
1.5519881,0.050026275,1.2092923,0.034005743,1.4290196,1.3151922315359115,1.5389916241168975,1.0889899,0.9984469681978225,1.1790605694055558
