val_rmse_mean,val_rmse_std,val_mae_mean,val_mae_std,test_rmse_mean,test_rmse_ci_low,test_rmse_ci_high,test_mae_mean,test_mae_ci_low,test_mae_ci_high
1.5201603,0.049905635,1.2534463,0.043802205,1.7825253,1.5481907904148102,2.0640143573284147,1.3535985,1.2437149852514267,1.4707638442516326
