val_rmse_mean,val_rmse_std,val_mae_mean,val_mae_std,test_rmse_mean,test_rmse_ci_low,test_rmse_ci_high,test_mae_mean,test_mae_ci_low,test_mae_ci_high
1.1703596,0.11740833,0.9018651,0.082195014,0.9849942,0.8681845411658287,1.109735968708992,0.74402577,0.6561006113886834,0.8340629562735558
